"x"
"2033","colitis collagenous"
"2034","malaria cerebral"
"2035","hyperbilirubinemia hereditary"
"2036","retinal drusen"
"2037","central serous chorioretinopathy"
"2038","vascular malformations"
"2039","central nervous system venous angioma"
"2040","echinococcosis"
"2041","hyperargininemia"
"2042","polyneuropathies"
"2043","corneal injuries"
"2044","hemoglobinopathies"
"2045","malaria falciparum"
"2046","thalassemia"
"2047","xanthomatosis"
"2048","wolff parkinson white syndrome"
"2049","brain diseases metabolic inborn"
"2050","mandibular neoplasms"
"2051","respiratory distress syndrome adult"
"2052","osteomalacia"
"2053","mixed tumor mullerian"
"2054","multiple system atrophy"
"2055","back pain"
"2056","cardiac tamponade"
"2057","coronary thrombosis"
"2058","embolism thrombosis"
"2059","hematoma epidural spinal"
"2060","hematoma subdural"
"2061","meningoencephalitis"
"2062","spinal cord compression"
"2063","papillon lefevre disease"
"2064","periodontal diseases"
"2065","meconium aspiration syndrome"
"2066","dysautonomia familial"
"2067","hypocapnia"
"2068","sensation disorders"
"2069","quadriplegia"
"2070","boutonneuse fever"
"2071","leukokeratosis hereditary mucosal"
"2072","anemia neonatal"
"2073","anemia hemolytic congenital"
"2074","transfusion reaction"
"2075","foodborne diseases"
"2076","genital neoplasms female"
"2077","gangliosidoses gm2"
"2078","esophageal diseases"
"2079","heartburn"
"2080","azotemia"
"2081","fetal diseases"
"2082","taste perception"
"2083","hydrophthalmos"
"2084","blindness cortical"
"2085","polyradiculoneuropathy chronic inflammatory demyelinating"
"2086","malabsorption syndromes"
"2087","cochlear diseases"
"2088","arthropathy neurogenic"
"2089","balkan nephropathy"
"2090","papilloma choroid plexus"
"2091","penile neoplasms"
"2092","choroid plexus neoplasms"
"2093","laryngeal neoplasms"
"2094","diverticulosis colonic"
"2095","candidiasis oral"
"2096","candidiasis vulvovaginal"
"2097","joint diseases"
"2098","coma"
"2099","schistosomiasis haematobia"
"2100","nocardia infections"
"2101","neoplasm seeding"
"2102","cystitis interstitial"
"2103","blepharospasm"
"2104","torticollis"
"2105","leukemia hairy cell"
"2106","shy drager syndrome"
"2107","central nervous system vascular malformations"
"2108","sclerosis"
"2109","dysmenorrhea"
"2110","malignant carcinoid syndrome"
"2111","carotid body tumor"
"2112","glomus jugulare tumor"
"2113","paraganglioma extra adrenal"
"2114","cardiac output high"
"2115","leukemia basophilic acute"
"2116","suicide"
"2117","hepatorenal syndrome"
"2118","peptic ulcer"
"2119","urinary retention"
"2120","tachycardia sinus"
"2121","iridocorneal endothelial syndrome"
"2122","thymus neoplasms"
"2123","mesenteric vascular occlusion"
"2124","porphyrias"
"2125","middle lobe syndrome"
"2126","pemphigus"
"2127","diabetic ketoacidosis"
"2128","mptp poisoning"
"2129","ventricular outflow obstruction"
"2130","spinal osteochondrosis"
"2131","rupture"
"2132","pseudomonas infections"
"2133","parasomnias"
"2134","leukemia neutrophilic chronic"
"2135","hemangioma cavernous"
"2136","xanthomatosis cerebrotendinous"
"2137","sialadenitis"
"2138","bulimia nervosa"
"2139","bloom syndrome"
"2140","melioidosis"
"2141","leprosy multibacillary"
"2142","intestinal obstruction"
"2143","hoarseness"
"2144","respiratory sounds"
"2145","conjunctival diseases"
"2146","binge drinking"
"2147","adrenal gland diseases"
"2148","uterine diseases"
"2149","sinoatrial block"
"2150","hyperkeratosis epidermolytic"
"2151","gastroparesis"
"2152","mastocytosis systemic"
"2153","laurence moon syndrome"
"2154","sick building syndrome"
"2155","wiskott aldrich syndrome"
"2156","granulomatosis with polyangiitis"
"2157","encephalitis"
"2158","pyloric stenosis"
"2159","superior vena cava syndrome"
"2160","anencephaly"
"2161","tracheobronchomalacia"
"2162","halitosis"
"2163","hiv seropositivity"
"2164","hypersensitivity delayed"
"2165","meningitis aseptic"
"2166","rhinitis allergic perennial"
"2167","serum sickness"
"2168","supratentorial neoplasms"
"2169","incontinentia pigmenti"
"2170","lead poisoning nervous system"
"2171","porphyrias hepatic"
"2172","leukemia mast cell"
"2173","urticaria pigmentosa"
"2174","anaplasia"
"2175","carcinoma large cell"
"2176","scimitar syndrome"
"2177","choroideremia"
"2178","scleromyxedema"
"2179","splenic neoplasms"
"2180","bacterial infections"
"2181","gonadal dysgenesis 46xx"
"2182","solitary fibrous tumors"
"2183","hypoprothrombinemias"
"2184","skin diseases vascular"
"2185","raynaud disease"
"2186","hypolipoproteinemias"
"2187","acrodynia"
"2188","gastritis atrophic"
"2189","corneal ulcer"
"2190","chagas cardiomyopathy"
"2191","histiocytosis langerhans cell"
"2192","histiocytosis"
"2193","aids related complex"
"2194","sleep apnea syndromes"
"2195","bone diseases endocrine"
"2196","paraneoplastic syndromes"
"2197","tinea capitis"
"2198","loose anagen hair syndrome"
"2199","hepatolenticular degeneration"
"2200","communication disorders"
"2201","hypersplenism"
"2202","taste disorders"
"2203","muscular dystrophies limb girdle"
"2204","anus neoplasms"
"2205","melanoma amelanotic"
"2206","tuberculosis bovine"
"2207","vaginal neoplasms"
"2208","castleman disease"
"2209","obstetric labor premature"
"2210","sarcoma kaposi"
"2211","mite infestations"
"2212","leukemia lymphoma adult t cell"
"2213","acth syndrome ectopic"
"2214","aortic stenosis subvalvular"
"2215","arthritis gouty"
"2216","eye pain"
"2217","facial paralysis"
"2218","hypernatremia"
"2219","sacroiliitis"
"2220","acute phase reaction"
"2221","bisphosphonate associated osteonecrosis of the jaw"
"2222","agricultural workers diseases"
"2223","hemorrhoids"
"2224","persian gulf syndrome"
"2225","inflammatory breast neoplasms"
"2226","hypoaldosteronism"
"2227","herpes simplex"
"2228","epispadias"
"2229","neoplasms mesothelial"
"2230","visual acuity"
"2231","fetal resorption"
"2232","galactorrhea"
"2233","gynecomastia"
"2234","puerperal disorders"
"2235","hematocele"
"2236","peripheral nerve injuries"
"2237","anhedonia"
"2238","bulbar palsy progressive"
"2239","angiokeratoma"
"2240","pycnodysostosis"
"2241","pregnancy ectopic"
"2242","hypertension portal"
"2243","niemann pick diseases"
"2244","caplan syndrome"
"2245","pericarditis"
"2246","keratoderma palmoplantar diffuse"
"2247","craniocerebral trauma"
"2248","amyloid neuropathies"
"2249","carpal tunnel syndrome"
"2250","congenital microtia"
"2251","adenocarcinoma mucinous"
"2252","fasciculation"
"2253","trismus"
"2254","macrophage activation syndrome"
"2255","hyperesthesia"
"2256","vasculitis leukocytoclastic cutaneous"
"2257","facial dermatoses"
"2258","dihydropyrimidine dehydrogenase deficiency"
"2259","achalasia"
"2260","addisons disease"
"2261","adult stills disease"
"2262","ankylosing spondylitis"
"2263","anti gbmanti tbm nephritis"
"2264","autoimmune angioedema"
"2265","autoimmune dysautonomia"
"2266","autoimmune encephalomyelitis"
"2267","autoimmune hepatitis"
"2268","autoimmune inner ear disease aied"
"2269","autoimmune myocarditis"
"2270","autoimmune oophoritis"
"2271","autoimmune orchitis"
"2272","autoimmune pancreatitis"
"2273","autoimmune retinopathy"
"2274","autoimmune urticaria"
"2275","axonal  neuronal neuropathy aman"
"2276","bal disease"
"2277","behcets disease"
"2278","benign mucosal pemphigoid"
"2279","bullous pemphigoid"
"2280","castleman disease cd"
"2281","chronic inflammatory demyelinating polyneuropathy cidp"
"2282","chronic recurrent multifocal osteomyelitis crmo"
"2283","churg strauss syndrome css or eosinophilic granulomatosis egpa"
"2284","cicatricial pemphigoid"
"2285","cogans syndrome"
"2286","cold agglutinin disease"
"2287","congenital heart block"
"2288","coxsackie myocarditis"
"2289","crest syndrome"
"2290","crohns disease"
"2291","dermatitis herpetiformis"
"2292","devics disease neuromyelitis optica"
"2293","discoid lupus"
"2294","dresslers syndrome"
"2295","eosinophilic esophagitis eoe"
"2296","eosinophilic fasciitis"
"2297","erythema nodosum"
"2298","essential mixed cryoglobulinemia"
"2299","evans syndrome"
"2300","fibromyalgia"
"2301","fibrosing alveolitis"
"2302","giant cell arteritis temporal arteritis"
"2303","giant cell myocarditis"
"2304","goodpastures syndrome"
"2305","hashimotos thyroiditis"
"2306","hemolytic anemia"
"2307","henoch schonlein purpura hsp"
"2308","herpes gestationis or pemphigoid gestationis pg"
"2309","hidradenitis suppurativa hs acne inversa"
"2310","hypogammalglobulinemia"
"2311","iga nephropathy"
"2312","igg4 related sclerosing disease"
"2313","immune thrombocytopenic purpura itp"
"2314","inclusion body myositis ibm"
"2315","interstitial cystitis ic"
"2316","juvenile arthritis"
"2317","juvenile diabetes type 1 diabetes"
"2318","juvenile myositis jm"
"2319","kawasaki disease"
"2320","lambert eaton syndrome"
"2321","leukocytoclastic vasculitis"
"2322","lichen planus"
"2323","lichen sclerosus"
"2324","ligneous conjunctivitis"
"2325","linear iga disease lad"
"2326","lupus"
"2327","lyme disease chronic"
"2328","menieres disease"
"2329","microscopic polyangiitis mpa"
"2330","mixed connective tissue disease mctd"
"2331","moorens ulcer"
"2332","mucha habermann disease"
"2333","multifocal motor neuropathy mmn or mmncb"
"2334","myelin oligodendrocyte glycoprotein antibody disorder"
"2335","neonatal lupus"
"2336","ocular cicatricial pemphigoid"
"2337","palindromic rheumatism pr"
"2338","pandas"
"2339","paraneoplastic cerebellar degeneration pcd"
"2340","paroxysmal nocturnal hemoglobinuria pnh"
"2341","parry romberg syndrome"
"2342","pars planitis peripheral uveitis"
"2343","parsonage turner syndrome"
"2344","peripheral neuropathy"
"2345","perivenous encephalomyelitis"
"2346","pernicious anemia pa"
"2347","polyglandular syndromes type i ii iii"
"2348","polymyalgia rheumatica"
"2349","postmyocardial infarction syndrome"
"2350","postpericardiotomy syndrome"
"2351","primary biliary cholangitis"
"2352","primary sclerosing cholangitis"
"2353","progesterone dermatitis"
"2354","psoriatic arthritis"
"2355","pure red cell aplasia prca"
"2356","pyoderma gangrenosum"
"2357","raynauds phenomenon"
"2358","reactive arthritis"
"2359","relapsing polychondritis"
"2360","restless legs syndrome rls"
"2361","retroperitoneal fibrosis"
"2362","rheumatic fever"
"2363","rheumatoid arthritis"
"2364","schmidt syndrome"
"2365","scleritis"
"2366","scleroderma"
"2367","sjgrens syndrome"
"2368","sperm  testicular autoimmunity"
"2369","stiff person syndrome sps"
"2370","subacute bacterial endocarditis sbe"
"2371","susacs syndrome"
"2372","sympathetic ophthalmia so"
"2373","takayasus arteritis"
"2374","temporal arteritisgiant cell arteritis"
"2375","thrombocytopenic purpura ttp"
"2376","thyroid eye disease ted"
"2377","tolosa hunt syndrome ths"
"2378","transverse myelitis"
"2379","type 1 diabetes"
"2380","ulcerative colitis uc"
"2381","undifferentiated connective tissue disease uctd"
"2382","vitiligo"
"2383","vogt koyanagi harada disease"
